,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED
19826,5,1,must buy,packag arriv ontim do not smell take 45 min expand shipper ship item careoveral entir experi awesom,8,7,2,3,161,0.3182,8,5.0,0.0,2,54.22,1,1,1,4.882352941176471,1
19827,5,0,More Active now. Love my surge ��,love fitbit surg sister get one competit step end day love gp run great track heart rate right point love count stair climb miss phone wrist vibrat call txt love -PRON- complain fitbit surg -PRON- whin babi do not know get awesom hand fitbit encourag push step way activ view activ surg,27,32,18,6,645,0.9719,33,5.0,0.0,1,52.54,1,1,1,4.519230769230769,1
19828,3,1,The pill itself tast good and is easily assimilated under the tongue and into ...,far energi clariti think pill tast good easili assimil tongu system thank,7,5,3,3,156,0.6597,81,3.0,0.0,1,50.84,1,1,1,5.166666666666667,1
19829,5,0,and I am sooooo happy. I have MS and have heard great things ...,order come faster expect sooooo happi ms hear great thing power guy post,4,9,3,2,147,0.6249,64,5.0,0.0,1,83.66,1,1,1,4.615384615384615,1
19830,5,1,Awesome watch,see watch like that watch look good get -PRON- like hoollyyyyythi watch awesom like lot,5,7,2,3,146,0.8555,13,5.0,0.0,1,98.55,1,1,1,4.866666666666666,1
19831,5,1,Love them,buy famili fit husband 32x32 son 32x34 wear larg shirt wear medium shirt fit mr medium warm cozi cute,8,6,7,0,202,0.836,9,5.0,0.0,1,86.03,1,1,1,4.368421052631579,1
19832,5,1,Order these now! They are one of the best deals on amazon!,amaz first pant arriv day order -PRON- india materi design beauti high qualiti ye pant tricki tie wrap pant like wrap skirt howev -PRON- hard figur articul way explain -PRON- updat review,12,13,7,6,344,0.2732,58,5.0,0.0,1,47.46,1,1,1,4.875,1
19833,5,1,"Works, looks good and spacious!",work great surprisingli tough 300 lb fall do not suffer damag side cool,3,6,2,2,132,0.8294,31,5.0,0.0,1,83.66,1,1,1,4.538461538461538,1
19834,5,1,Would recommend to anyone.,kit replac inlin walbro 255lph tri multipl differ setup fuel pump have difficulti purchas system speak tech aeromot cure problem have recommend instal simpl wish go rout begin with,12,19,4,2,368,0.3612,26,5.0,0.0,1,33.58,1,1,1,5.241379310344827,1
19835,5,1,Don't buy non-brand ink cartridges from anyone else. After ...,do not buy nonbrand ink cartridg el long term custom -PRON- wife teacher kind use lot ink fall temptat buy low cost seller amazon disast that low cost seller cartridg ink recogn printer legit ink come print also drip ink nozzl cap remov,26,15,9,6,443,0.2263,62,5.0,0.0,1,53.21,1,1,1,4.511627906976744,1
19836,5,1,Very High Quality Mailers At An Amazing Price!,normal forget post review item buy amazon burn time buy bulk quaniti mailer amazon feel compel leav postiv review high qualiti mailer receiv date 4x8 kraft bubbl mailer esupplystor thick sturdi lightweight excel seal adhe arriv clean packag undamag sturdi high qualiti mail box safe get mailer amaz price cheap wholesal supplier buy mail envelop esupplystor on,17,23,16,8,633,0.8442,46,5.0,0.0,1,13.62,1,1,1,5.333333333333333,1
19837,5,1,Deterrent,lock good deter grab thief -PRON- great lock bike run store pick lunch look easili pickabl accept risk hope lock opportunist thief look elsewher write -PRON- big lock wheel frame rail -PRON- specif purpo lock key turn smoothli,15,19,9,7,369,0.5859,9,4.0,1.0,2,66.75,1,1,1,4.973684210526316,1
19838,4,1,Look nice.,great price look great look sturdi chair howev be not -PRON- do not regret buy use,3,7,4,4,142,0.8893,10,4.0,0.0,1,89.08,1,1,1,4.1875,1
19839,4,1,flag  is nice.. plastic pole  is junk,want 34ucla34 flag golf cart find flag side br i know other see neighbor car pole cheap plastic rightbr br i decent pole aluminum tube 34hd34 3 buck chang attach cart look coolbr flag -PRON- worth 10 buck flag take 1234 tube interest crimp 334 flat end drill hole attach cart crewsnut use 3434 small 34stained34 wooden ball craft shop and rubber grommet flag br look similar small boat flag ensign,35,23,13,4,772,0.6369,37,4.0,0.0,1,24.79,1,1,1,4.605633802816901,1
19840,1,1,Why did I buy this?,find list thing have not review yet time forget corner -PRON- sit in silli toy,5,7,4,3,132,-0.2263,19,1.0,0.0,1,81.63,0,0,1,4.266666666666667,1
19841,4,1,Good,good deep toddler leg back high definit quick easi solut book stack year ago reason price good featur collap easili store closet,10,10,7,6,259,0.7003,4,4.0,0.0,1,74.53,1,1,1,4.863636363636363,1
19842,3,1,Great,son diaper rash product tub sturdi buy product,5,5,2,5,127,-0.4019,5,3.0,0.0,2,63.36,0,1,0,4.875,1
19843,4,1,Great stove for the price!,stove easi oper autoignit work quickli time come fabric type carri case clean protect physic damag manual littl hard understand poor illustr photo easili find demo youtub good valu,12,14,8,8,346,0.5719,26,4.0,0.0,1,42.04,1,1,1,5.241379310344827,1
19844,5,1,Server book,book perfect servingtak order materi great fit perfectli apron water resist -PRON- be satisfi -PRON- definit recommend -PRON-,5,8,4,3,183,0.9153,11,5.0,0.0,1,44.75,1,1,1,6.0,1
19845,5,1,Gift for my brother,brother want game christma say great game play arriv time christma,4,5,2,0,119,0.7783,19,5.0,0.0,1,77.23,1,1,1,5.090909090909091,1
19846,5,1,I like the installation and operation,-PRON- be grandpar need protect cabinet visit granddaught hate hook type catch deal forev remov -PRON- magnet hook onoff featur make perfect occasion visit instal rel easi templat doubl side sticki tape allow properli locat latch catch complaint stick tape be not sticki templat tendenc come easili,20,18,13,7,544,0.3182,37,4.666666666666667,0.333333333333333,3,23.77,1,1,1,5.361702127659575,1
19847,5,1,Best Mouse,best mous make g500 number high end game mous logitech razor beat tactil feel click sturdi scroll wheel durabl construct mous,13,5,6,0,235,0.6705,10,5.0,0.0,1,75.54,1,1,1,5.0,1
19848,5,1,BEST EXPERIENCE EVER,happi everyth good experi -PRON- have amazoncombr br love graphic novel today,5,3,5,2,132,0.8555,20,5.0,0.0,1,42.38,1,1,1,5.5,1
19849,5,1,The best Bluetooth device I've seen,good bluetooth devic -PRON- have see low profil devic cord hang down comfort forget there,4,6,4,2,138,0.34,35,5.0,0.0,1,73.17,1,1,1,5.0,1
19850,5,1,Awesome~,great glow boyfriend wear time keep light bed on cool buy,4,6,4,3,146,0.7506,8,5.0,0.0,1,111.07,1,1,1,4.2727272727272725,1
19851,1,1,did not use,small exud chemic odor want use newborn go right trash,2,6,4,4,115,0.0772,11,1.0,0.0,1,95.17,0,0,1,4.5,1
19852,5,1,sylvania DVD player w/car bag and kit,exactli expect work great decent price recommend -PRON- great car trip car kid,6,6,3,1,135,0.8934,37,5.0,0.0,1,75.2,1,1,1,5.076923076923077,1
19853,5,0,seems legit,test water camera work normal insid bag distort touch outsid hope ne find waterproof,6,8,2,4,172,0.1531,11,5.0,0.0,1,57.27,0,1,0,5.071428571428571,1
19854,5,0,Beautiful Ring! Looks just like the one in the ...,beauti ring look like pictur gorgeou sparkl seller fast buy again,3,5,2,2,116,0.3612,50,5.0,0.0,1,77.23,1,1,1,5.0,1
19855,1,1,Primitively constructed and do not work!,buy heat sock hope help subfreez bicycl commut unfortun primit construct gener littl heat batteri pack nylon sack snap give question connect singl d cell onoff switch unsnap cover pack heat element wire sew toe measur 18 x 2 deal killer minim heat gener sock comfort 40 obtain pair good sock get send amazon tell eat ship look like go blacklist turtl fur,30,30,12,11,737,0.836,40,1.0,0.0,1,24.45,1,0,0,4.634920634920635,1
19856,5,1,Have ordered several Fitbit bands from them and they are ...,order fitbit band actual durabl one fitbit sell big select,3,4,3,2,129,0.0,60,5.0,0.0,1,61.33,0,1,0,4.9,1
19857,5,1,Works Great,buy instal tv garag exactli need work great can not beat price,4,7,2,2,126,0.6249,11,5.0,0.0,2,93.14,1,1,1,4.25,1
19858,4,1,Beautiful rug but sheds quite a bit,buy rug month ago shed lot vacuum day pick loo fiber overal rug plush true color photo beauti,7,8,6,4,212,0.4215,35,4.0,0.0,1,78.59,1,1,1,4.222222222222222,1
19859,5,1,Great Battery,month buy batteri sit iin gargag time fullli charg amaz,4,5,3,2,121,0.0,13,5.0,0.0,1,78.25,0,1,0,4.6,1
19860,3,1,Brookstone - pricey!,brand blown proport lesser know brand side speaker substandard 12 price,8,3,3,0,133,0.0,20,3.0,0.0,1,68.77,0,1,0,5.545454545454546,1
19861,5,1,it is wonderful! The price is worth every cent,granddaught talk get thi order duress right wonderfulbr the price worth cent order price deliveri process outstand,8,7,5,0,200,0.2263,46,5.0,0.0,1,62.68,1,1,1,5.764705882352941,1
19862,5,1,Excellent collection,go marfa texa visit chinati see work book there highli recommend trip marfa visit museum fascin place great littl town,6,4,3,2,194,0.765,20,5.0,0.0,1,51.18,1,1,1,4.95,1
19863,2,1,Noise coming from the rotor.,get instal work great constant nois nois come slot rotor drive crazi drive window down do not want return cost ship weigh 30 pound definit good research time buy rotor,7,18,4,6,372,0.7768,28,2.0,0.0,1,74.87,1,0,0,4.6,1
19864,5,1,Buy it.,awesom best invest ever short space allow wipe warm shelf diaper organ hang right handl make organ small room easi babi need chang,10,8,9,1,256,0.7906,7,5.0,0.0,1,65.05,1,1,1,4.695652173913044,1
19865,1,1,It came folded and the fold makes are still visible ...,come fold fold make visibl pictur do not red boarder be low qualiti,4,7,4,4,127,-0.2732,55,1.0,0.0,1,66.74,0,0,1,4.230769230769231,1
19866,5,0,I consider it best Grant comedy,opinion best come work quintessenti comedi grant good time impecc deliveri perfect sure releg obscur work discover gem grant tv marathon,8,5,13,3,250,0.9524,31,5.0,0.0,1,58.62,1,1,1,5.523809523809524,1
19867,5,1,Avenir Bigmouth - Big deal!,long distanc rider hate have fill extra space hydrat pack tool item extrem recommend larg purchas item price unbeat lot extra space unzip add extra inch space leav zip bag durabl stay bike even crashesi recent find out great purchas great price great deal,20,16,16,6,484,0.9022,27,5.0,0.0,1,43.74,1,1,1,4.818181818181818,1
19868,5,1,SSSuper Seiko Marine Master!!,good 300 m quart watch own look great keep perfect time work great seiko have ship take 2 week japan time probabl custom look type diver can not wrong seller watch,11,11,9,5,294,0.9542,29,5.0,0.0,1,73.85,1,1,1,4.290322580645161,1
19869,5,1,"small, but great design",tad small pictur true post size bank awesom son love -PRON- do not hold money though,5,6,6,2,137,0.7906,23,5.0,0.0,1,89.08,1,1,1,4.3125,1
19870,3,1,irratating,give oin printer constantli lose wireless black ink dri up need buy printer head black text page look good begin like low cost ink like color window thingi abl print cell phone cloud workbr pro low cost inkbr color screen lcdbr paper feed work nicelybr low costbr print android phone tabletbr br con wireless constantli disconnectingbr printer head stop work,27,19,10,4,570,-0.3182,10,3.0,0.0,1,27.5,0,1,0,4.983333333333333,1
19871,5,1,Great for school,give 5 star reliabl durabl carri book chang cloth -PRON- great high school senior,5,4,6,2,154,0.6249,16,5.0,0.0,2,82.65,1,1,1,4.857142857142857,1
19872,1,1,This is highlights like they show as commercials to sell the best of ...,think buy tape show highlight like commerci sell good seri -PRON- okay like thing think see show cover,9,11,4,1,227,0.8807,72,1.0,0.0,1,87.05,1,0,0,4.722222222222222,1
19873,5,1,The best motorcycle headlight bulb for conspicuity,exactli yellow want motorcycl -PRON- have yellow optilux bulb hella bit yellow -PRON- pair white bulb too plenti yellow littl sparkl blue reflector too pretti bulb look product imagebr br -PRON- bright use light dual headlight yellow color far notic philip motovis faint orang glow reflectorbr br -PRON- be white lead fog light super visibl,20,17,15,10,600,0.7964,50,5.0,0.0,1,15.65,1,1,1,5.2,1
19874,1,1,Poor Quality,flimsi crack break lid do not screw tight enough leak toss start baggi store milk,3,10,3,3,149,-0.2741,12,1.0,0.0,1,98.55,0,0,1,4.466666666666667,1
19875,5,1,Pretty color,nice dark shade violet love write fountain pen order pen ink now,6,5,4,1,113,0.7906,12,5.0,0.0,1,84.68,1,1,1,4.416666666666667,1
19876,4,0,It Works but needs a lot of Improvements,look year sew tabl think normal tabl rais chair small step platform comfort go quit show sew tabl go 1000 dollar electr low sew board final buy arrow sew cabinet -PRON- low sew board 738 inch wide 1712 long fit perfectli juki 2010q sew machin base 7 inch wide 17 inch long main tabl mdf wood 40 inch long 1934 inch wide come fulli assembl leg pull lock place 2812 inch high right middl size woman sit sew hurt back low chain need unscrew chain fit juki 2010q sew machin adjust screw be not rais sew board right level main tabl cut sew board poorli read review amazon ad sealant protect sew machin fill gap sew machin main tabl think ad thick tape cover rough edg sew board hold thin chain center adjust screw sew machin mayb slightli level main tabl wiggl think shake sew test tabl juki 2010q sew machin 1500 spm straight stitch machin run speed tabl surpris hold upbr br question peopl add fix tabl like guess 12000 make rate 4 good cut sew board main tabl 2 adjust chain rate 5,81,64,37,26,1828,0.4019,40,4.0,0.0,1,-82.47,1,1,1,4.297297297297297,1
19877,5,1,Great buddy!,grandson receiv birth four favorit bedtim 34friend34 previou one wear out oh wash beauti,4,7,6,3,193,0.0,12,5.0,0.0,1,65.73,0,1,0,5.357142857142857,1
19878,1,1,Fake,origin rainbow loom websit help identifi fake one buy open -PRON- appear real one setup plastic board differ origin support originalnot fake,8,8,3,3,259,-0.4019,4,2.5,-1.5,2,40.69,0,0,1,5.409090909090909,1
19879,5,1,Perfect Fit & Easy to put on!,receiv samsung galaxi 710 sprint love -PRON- perfect fit easi long follow instruct sure phone clean dirt debrisbr br a littl trick help dust get spritz screen protector water goe perfectli do not dust itbr br will buy more,11,17,7,7,409,0.9382,29,5.0,0.0,1,57.27,1,1,1,4.717948717948718,1
19880,5,1,Nice bag,exactli want -PRON- bite larg big small wish littl stabil live roomi good qualiti flip go,5,11,8,4,220,0.7096,8,5.0,0.0,1,72.16,1,1,1,4.625,1
19881,5,1,Perfect for my grandbaby,need sun protect 2 month old granddaught beach beach shade easi carri veri light easi assembl provid perfect shade highli recommend -PRON-,7,7,5,2,196,0.8316,24,3.0,2.0,2,66.07,1,1,1,5.318181818181818,1
